"JobId","SlideNo","WellX","WellY","FieldX","FieldY","JobName","Description","IsMosaicCalibrationField","IsDriftCompensationField","IsIndividualAutofocusScanField","IsTrackingField","IsPumpScanField","PumpDelay","PumpTime","Selected","Enabled","Indicator","IsAutofocusScanField","AFScore","State","AFJobId","AFSliceCount","DriftScanRange","DriftSliceCount","AFScanRange","Shape","JobAssigned","LabelX","LabelY","FieldXCoordinate","FieldYCoordinate","FieldZCoordinate","FieldScanSlices","FieldScanRange","FieldRotation","WellNum","PosNum","Modality","data1","data2","HowManyChannels","ImagingJobOrder","HowManySections","HowManyTimes"
8,0,0,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","1","A","0.015647526168150006","0.010011131333283919","0.0042138846","0","0","0",1,1,"widefield","A01","001",2,0,1,7
8,0,1,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","2","A","0.024664336168150003","0.010011131333283919","0.0042360652","0","0","0",2,1,"widefield","A02","002",2,0,1,7
8,0,2,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","3","A","0.03368114616815","0.010011131333283919","0.0042719979999999991","0","0","0",3,1,"widefield","A03","003",2,0,1,7
8,0,3,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","4","A","0.04269795616815","0.010011131333283919","0.0042850168","0","0","0",4,1,"widefield","A04","004",2,0,1,7
8,0,4,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","5","A","0.05171476616815","0.010011131333283919","0.0042888699999999993","0","0","0",5,1,"widefield","A05","005",2,0,1,7
8,0,5,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","6","A","0.06073157616815","0.010011131333283919","0.0042927194","0","0","0",6,1,"widefield","A06","006",2,0,1,7
8,0,6,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","7","A","0.069748386168149989","0.010011131333283919","0.0042965688","0","0","0",7,1,"widefield","A07","007",2,0,1,7
8,0,7,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","8","A","0.07876519616814999","0.010011131333283919","0.0043004181999999995","0","0","0",8,1,"widefield","A08","008",2,0,1,7
8,0,8,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","9","A","0.08778200616814999","0.010011131333283919","0.0043042676","0","0","0",9,1,"widefield","A09","009",2,0,1,7
8,0,9,0,0,0,"Job 2","MatrixScreener","false","false","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","25","7.9999999999999993E-05","3","0.00010999999999999999","IsRectangle","true","10","A","0.09679881616814999","0.010011131333283919","0.0043081208","0","0","0",10,1,"widefield","A10","010",2,0,1,7
