"JobId","SlideNo","WellX","WellY","FieldX","FieldY","JobName","Description","IsMosaicCalibrationField","IsDriftCompensationField","IsIndividualAutofocusScanField","IsTrackingField","IsPumpScanField","PumpDelay","PumpTime","Selected","Enabled","Indicator","IsAutofocusScanField","AFScore","State","AFJobId","AFSliceCount","DriftScanRange","DriftSliceCount","AFScanRange","Shape","JobAssigned","LabelX","LabelY","FieldXCoordinate","FieldYCoordinate","FieldZCoordinate","FieldScanSlices","FieldScanRange","FieldRotation","WellNum","PosNum","Modality","data1","data2","HowManyChannels","ImagingJobOrder","HowManySections","HowManyTimes"
8,0,0,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","A","1","0.010454757176674812","0.0085753553822561224","0.0077820732","0","0","0",1,1,"widefield","A01","001",2,1,1,25
8,0,1,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","B","1","0.019466777176674811","0.0085753553822561224","0.0078018104","0","0","0",2,1,"widefield","A02","002",2,1,1,25
8,0,2,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","C","1","0.028478797176674814","0.0085753553822561224","0.007876811","0","0","0",3,1,"widefield","A03","003",2,1,1,25
8,0,3,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","D","1","0.037490817176674809","0.0085753553822561224","0.0078728628","0","0","0",4,1,"widefield","A04","004",2,1,1,25
8,0,4,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","E","1","0.046502837176674819","0.0085753553822561224","0.0079162853999999987","0","0","0",5,1,"widefield","A05","005",2,1,1,25
8,0,5,0,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","F","1","0.055514857176674814","0.0085753553822561224","0.007896548199999999","0","0","0",6,1,"widefield","A06","006",2,1,1,25
8,0,0,1,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","A","2","0.010454757176674812","0.017580495382256121","0.007793913999999999","0","0","0",13,1,"widefield","B01","013",2,1,1,25
8,0,1,1,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","B","2","0.019466777176674811","0.017580495382256121","0.007809703","0","0","0",14,1,"widefield","B02","014",2,1,1,25
8,0,2,1,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","C","2","0.028478797176674814","0.017580495382256121","0.007849177399999999","0","0","0",15,1,"widefield","B03","015",2,1,1,25
8,0,3,1,0,0,"Job 2","MatrixScreener","false","true","false","false","false","1000","1000","false","true","IsStandardScanField","false","0","IsActive","0","20","7.9999999999999993E-05","6","0.00015","IsRectangle","true","D","2","0.037490817176674809","0.017580495382256121","0.0078649664","0","0","0",16,1,"widefield","B04","016",2,1,1,25
